,Model,Metric,Time,value,Samples
918,Explicit,BackwardKL,3,0.12316393,50.0
919,Explicit,BackwardKL,3,0.083960846,50.0
920,Explicit,BackwardKL,3,0.057356834,50.0
921,Explicit,BackwardKL,3,0.17355141,50.0
922,Explicit,BackwardKL,3,0.16987759,50.0
923,Explicit,BackwardKL,3,0.06890592,50.0
924,Explicit,BackwardKL,3,0.037731856,50.0
925,Explicit,BackwardKL,3,0.19402927,50.0
926,Explicit,BackwardKL,3,0.12432848,50.0
927,Explicit,BackwardKL,3,0.58155537,50.0
928,Explicit,BackwardKL,3,0.68916637,50.0
929,Explicit,BackwardKL,3,0.37941867,50.0
930,Explicit,BackwardKL,3,0.45140508,50.0
931,Explicit,BackwardKL,3,0.3211887,50.0
932,Explicit,BackwardKL,3,0.07045937,50.0
933,Explicit,BackwardKL,3,0.41433373,50.0
934,Explicit,BackwardKL,3,0.049474046,50.0
935,Explicit,BackwardKL,3,0.11151578,50.0
936,Explicit,BackwardKL,3,0.24108443,50.0
937,Explicit,BackwardKL,3,0.4063425,50.0
938,Explicit,BackwardKL,3,0.095370755,50.0
939,Explicit,BackwardKL,3,0.17799275,50.0
940,Explicit,BackwardKL,3,0.018977147,50.0
941,Explicit,BackwardKL,3,0.110836945,50.0
942,Explicit,BackwardKL,3,0.18472162,50.0
943,Explicit,BackwardKL,3,0.2144231,50.0
944,Explicit,BackwardKL,3,0.28689054,50.0
945,Explicit,BackwardKL,3,0.06423936,50.0
946,Explicit,BackwardKL,3,0.043453023,50.0
947,Explicit,BackwardKL,3,0.08516218,50.0
948,Explicit,BackwardKL,3,0.3826262,50.0
949,Explicit,BackwardKL,3,0.19495305,50.0
950,Explicit,BackwardKL,3,0.09365827,50.0
951,Explicit,BackwardKL,3,0.2402413,50.0
952,Explicit,BackwardKL,3,0.13138498,50.0
953,Explicit,BackwardKL,3,0.0807961,50.0
954,Explicit,BackwardKL,3,0.20061186,50.0
955,Explicit,BackwardKL,3,0.14506122,50.0
956,Explicit,BackwardKL,3,0.78917015,50.0
957,Explicit,BackwardKL,3,0.13474002,50.0
958,Explicit,BackwardKL,3,0.6710477,50.0
959,Explicit,BackwardKL,3,0.23068103,50.0
960,Explicit,BackwardKL,3,0.13216598,50.0
961,Explicit,BackwardKL,3,0.12597758,50.0
962,Explicit,BackwardKL,3,0.13151108,50.0
963,Explicit,BackwardKL,3,0.108187504,50.0
964,Explicit,BackwardKL,3,0.027583819,50.0
965,Explicit,BackwardKL,3,0.41218874,50.0
966,Explicit,BackwardKL,3,0.31149974,50.0
967,Explicit,BackwardKL,3,0.13415875,50.0
968,Explicit,BackwardKL,3,0.22479245,50.0
969,Explicit,BackwardKL,3,0.77933896,50.0
970,Explicit,BackwardKL,3,0.2622395,50.0
971,Explicit,BackwardKL,3,0.09523315,50.0
972,Explicit,BackwardKL,3,0.17071213,50.0
973,Explicit,BackwardKL,3,0.115609884,50.0
974,Explicit,BackwardKL,3,0.06670798,50.0
975,Explicit,BackwardKL,3,0.033077,50.0
976,Explicit,BackwardKL,3,0.36510736,50.0
977,Explicit,BackwardKL,3,0.115531445,50.0
978,Explicit,BackwardKL,3,0.16466245,50.0
979,Explicit,BackwardKL,3,0.0989667,50.0
980,Explicit,BackwardKL,3,0.030985404,50.0
981,Explicit,BackwardKL,3,0.12371087,50.0
982,Explicit,BackwardKL,3,0.05494228,50.0
983,Explicit,BackwardKL,3,0.36928973,50.0
984,Explicit,BackwardKL,3,0.10765892,50.0
985,Explicit,BackwardKL,3,0.21326266,50.0
986,Explicit,BackwardKL,3,0.5706961,50.0
987,Explicit,BackwardKL,3,0.04467531,50.0
988,Explicit,BackwardKL,3,0.1312166,50.0
989,Explicit,BackwardKL,3,0.05363039,50.0
990,Explicit,BackwardKL,3,0.13220684,50.0
991,Explicit,BackwardKL,3,0.38466206,50.0
992,Explicit,BackwardKL,3,0.08331807,50.0
993,Explicit,BackwardKL,3,0.06779115,50.0
994,Explicit,BackwardKL,3,0.13795121,50.0
995,Explicit,BackwardKL,3,0.042917587,50.0
996,Explicit,BackwardKL,3,0.061441693,50.0
997,Explicit,BackwardKL,3,0.26936546,50.0
998,Explicit,BackwardKL,3,0.27001694,50.0
999,Explicit,BackwardKL,3,0.17478842,50.0
1000,Explicit,ForwardKL,3,0.2872223,50.0
1001,Explicit,ForwardKL,3,0.08976873,50.0
1002,Explicit,ForwardKL,3,0.11444571,50.0
1003,Explicit,ForwardKL,3,0.031142015,50.0
1004,Explicit,ForwardKL,3,0.15861912,50.0
1005,Explicit,ForwardKL,3,0.029114585,50.0
1006,Explicit,ForwardKL,3,0.10118673,50.0
1007,Explicit,ForwardKL,3,0.12028971,50.0
1008,Explicit,ForwardKL,3,0.11209249,50.0
1009,Explicit,ForwardKL,3,0.10241165,50.0
1010,Explicit,ForwardKL,3,0.28317875,50.0
1011,Explicit,ForwardKL,3,0.08118042,50.0
1012,Explicit,ForwardKL,3,0.35160583,50.0
1013,Explicit,ForwardKL,3,0.17796232,50.0
1014,Explicit,ForwardKL,3,0.14698239,50.0
1015,Explicit,ForwardKL,3,0.6442164,50.0
1016,Explicit,ForwardKL,3,1.0214132,50.0
1017,Explicit,ForwardKL,3,0.14423467,50.0
1018,Explicit,ForwardKL,3,0.13089792,50.0
1019,Explicit,ForwardKL,3,0.100397274,50.0
1020,Explicit,ForwardKL,3,0.059979796,50.0
1021,Explicit,ForwardKL,3,0.19549163,50.0
1022,Explicit,ForwardKL,3,0.18330516,50.0
1023,Explicit,ForwardKL,3,0.069371104,50.0
1024,Explicit,ForwardKL,3,0.035893276,50.0
1025,Explicit,ForwardKL,3,0.20019263,50.0
1026,Explicit,ForwardKL,3,0.13810118,50.0
1027,Explicit,ForwardKL,3,0.7151469,50.0
1028,Explicit,ForwardKL,3,0.23840103,50.0
1029,Explicit,ForwardKL,3,0.2451961,50.0
1030,Explicit,ForwardKL,3,0.24271227,50.0
1031,Explicit,ForwardKL,3,0.39990675,50.0
1032,Explicit,ForwardKL,3,0.053641506,50.0
1033,Explicit,ForwardKL,3,0.37542105,50.0
1034,Explicit,ForwardKL,3,0.059681527,50.0
1035,Explicit,ForwardKL,3,0.14672352,50.0
1036,Explicit,ForwardKL,3,0.22253574,50.0
1037,Explicit,ForwardKL,3,0.13232489,50.0
1038,Explicit,ForwardKL,3,0.08652778,50.0
1039,Explicit,ForwardKL,3,0.24187507,50.0
1040,Explicit,ForwardKL,3,0.032790937,50.0
1041,Explicit,ForwardKL,3,0.16963036,50.0
1042,Explicit,ForwardKL,3,0.21933247,50.0
1043,Explicit,ForwardKL,3,0.21177813,50.0
1044,Explicit,ForwardKL,3,0.3141707,50.0
1045,Explicit,ForwardKL,3,0.07898777,50.0
1046,Explicit,ForwardKL,3,0.07030041,50.0
1047,Explicit,ForwardKL,3,0.110303715,50.0
1048,Explicit,ForwardKL,3,0.3420183,50.0
1049,Explicit,ForwardKL,3,0.21770191,50.0
1050,Explicit,ForwardKL,3,0.20123485,50.0
1051,Explicit,ForwardKL,3,0.34883076,50.0
1052,Explicit,ForwardKL,3,0.17117614,50.0
1053,Explicit,ForwardKL,3,0.07548965,50.0
1054,Explicit,ForwardKL,3,0.12367056,50.0
1055,Explicit,ForwardKL,3,0.12930535,50.0
1056,Explicit,ForwardKL,3,0.6909499,50.0
1057,Explicit,ForwardKL,3,0.10534838,50.0
1058,Explicit,ForwardKL,3,0.27439308,50.0
1059,Explicit,ForwardKL,3,0.24660507,50.0
1060,Explicit,ForwardKL,3,0.11810022,50.0
1061,Explicit,ForwardKL,3,0.11546928,50.0
1062,Explicit,ForwardKL,3,0.13879623,50.0
1063,Explicit,ForwardKL,3,0.17044935,50.0
1064,Explicit,ForwardKL,3,0.038839277,50.0
1065,Explicit,ForwardKL,3,0.32071486,50.0
1066,Explicit,ForwardKL,3,0.25164717,50.0
1067,Explicit,ForwardKL,3,0.17646489,50.0
1068,Explicit,ForwardKL,3,0.20013559,50.0
1069,Explicit,ForwardKL,3,0.7127021,50.0
1070,Explicit,ForwardKL,3,0.23797518,50.0
1071,Explicit,ForwardKL,3,0.10839589,50.0
1072,Explicit,ForwardKL,3,0.15268432,50.0
1073,Explicit,ForwardKL,3,0.16296473,50.0
1074,Explicit,ForwardKL,3,0.19202277,50.0
1075,Explicit,ForwardKL,3,0.05080293,50.0
1076,Explicit,ForwardKL,3,0.18756895,50.0
1077,Explicit,ForwardKL,3,0.15869904,50.0
1078,Explicit,ForwardKL,3,0.1498861,50.0
1079,Explicit,ForwardKL,3,0.14341664,50.0
1080,Explicit,ForwardKL,3,0.047344476,50.0
1081,Explicit,ForwardKL,3,0.19905262,50.0
1082,Explicit,ForwardKL,3,0.05588044,50.0
1083,Explicit,ForwardKL,3,0.264505,50.0
1084,Explicit,ForwardKL,3,0.10662639,50.0
1085,Explicit,ForwardKL,3,0.24427302,50.0
1086,Explicit,ForwardKL,3,0.5336799,50.0
1087,Explicit,ForwardKL,3,0.05767557,50.0
1088,Explicit,ForwardKL,3,0.11752622,50.0
1089,Explicit,ForwardKL,3,0.08015119,50.0
1090,Explicit,ForwardKL,3,0.2316455,50.0
1091,Explicit,ForwardKL,3,0.1687773,50.0
1092,Explicit,ForwardKL,3,0.08430091,50.0
1093,Explicit,ForwardKL,3,0.07104089,50.0
1094,Explicit,ForwardKL,3,0.16599926,50.0
1095,Explicit,ForwardKL,3,0.06297454,50.0
1096,Explicit,ForwardKL,3,0.057947524,50.0
1097,Explicit,ForwardKL,3,0.3697567,50.0
1098,Explicit,ForwardKL,3,0.4260063,50.0
1099,Explicit,ForwardKL,3,0.114702724,50.0
1100,Explicit,NLL,3,2.5923176,50.0
1101,Explicit,NLL,3,1.6259059,50.0
1102,Explicit,NLL,3,12.132407,50.0
1103,Explicit,NLL,3,1.4072968,50.0
1104,Explicit,NLL,3,2.360749,50.0
1105,Explicit,NLL,3,1.4076269,50.0
1106,Explicit,NLL,3,1.4257679,50.0
1107,Explicit,NLL,3,2.759613,50.0
1108,Explicit,NLL,3,6.3202653,50.0
1109,Explicit,NLL,3,1.1797087,50.0
1110,Explicit,NLL,3,2.0603979,50.0
1111,Explicit,NLL,3,2.2192678,50.0
1112,Explicit,NLL,3,3.1455364,50.0
1113,Explicit,NLL,3,2.5203528,50.0
1114,Explicit,NLL,3,4.0147104,50.0
1115,Explicit,NLL,3,2.0713825,50.0
1116,Explicit,NLL,3,5.6834087,50.0
1117,Explicit,NLL,3,2.663224,50.0
1118,Explicit,NLL,3,2.5635352,50.0
1119,Explicit,NLL,3,5.9243884,50.0
1120,Explicit,NLL,3,2.0789928,50.0
1121,Explicit,NLL,3,4.2660165,50.0
1122,Explicit,NLL,3,2.6754608,50.0
1123,Explicit,NLL,3,3.467554,50.0
1124,Explicit,NLL,3,4.5139275,50.0
1125,Explicit,NLL,3,2.8020232,50.0
1126,Explicit,NLL,3,3.4351573,50.0
1127,Explicit,NLL,3,3.7026834,50.0
1128,Explicit,NLL,3,2.0617971,50.0
1129,Explicit,NLL,3,1.7840865,50.0
1130,Explicit,NLL,3,3.0572526,50.0
1131,Explicit,NLL,3,6.2955413,50.0
1132,Explicit,NLL,3,3.2951024,50.0
1133,Explicit,NLL,3,3.186572,50.0
1134,Explicit,NLL,3,2.9210274,50.0
1135,Explicit,NLL,3,3.9873304,50.0
1136,Explicit,NLL,3,3.4098325,50.0
1137,Explicit,NLL,3,1.689271,50.0
1138,Explicit,NLL,3,1.4450296,50.0
1139,Explicit,NLL,3,1.8288269,50.0
1140,Explicit,NLL,3,2.3994093,50.0
1141,Explicit,NLL,3,3.403923,50.0
1142,Explicit,NLL,3,3.699154,50.0
1143,Explicit,NLL,3,2.6597352,50.0
1144,Explicit,NLL,3,3.4170928,50.0
1145,Explicit,NLL,3,3.8628159,50.0
1146,Explicit,NLL,3,2.1333141,50.0
1147,Explicit,NLL,3,2.6449804,50.0
1148,Explicit,NLL,3,3.349349,50.0
1149,Explicit,NLL,3,3.3232355,50.0
1150,Explicit,NLL,3,3.0307713,50.0
1151,Explicit,NLL,3,3.6261888,50.0
1152,Explicit,NLL,3,1.6540663,50.0
1153,Explicit,NLL,3,1.8990096,50.0
1154,Explicit,NLL,3,3.0635114,50.0
1155,Explicit,NLL,3,4.799279,50.0
1156,Explicit,NLL,3,5.1711674,50.0
1157,Explicit,NLL,3,3.99646,50.0
1158,Explicit,NLL,3,3.1103566,50.0
1159,Explicit,NLL,3,4.058205,50.0
1160,Explicit,NLL,3,3.2586768,50.0
1161,Explicit,NLL,3,4.759936,50.0
1162,Explicit,NLL,3,3.5786707,50.0
1163,Explicit,NLL,3,4.371919,50.0
1164,Explicit,NLL,3,1.8135732,50.0
1165,Explicit,NLL,3,2.6774218,50.0
1166,Explicit,NLL,3,2.9806676,50.0
1167,Explicit,NLL,3,4.406788,50.0
1168,Explicit,NLL,3,3.5108752,50.0
1169,Explicit,NLL,3,3.6265187,50.0
1170,Explicit,NLL,3,4.797362,50.0
1171,Explicit,NLL,3,2.8958828,50.0
1172,Explicit,NLL,3,2.2064989,50.0
1173,Explicit,NLL,3,2.7193155,50.0
1174,Explicit,NLL,3,2.9818423,50.0
1175,Explicit,NLL,3,1.1460743,50.0
1176,Explicit,NLL,3,2.641995,50.0
1177,Explicit,NLL,3,2.2752438,50.0
1178,Explicit,NLL,3,2.3326697,50.0
1179,Explicit,NLL,3,2.161118,50.0
1180,Explicit,NLL,3,5.313364,50.0
1181,Explicit,NLL,3,2.212151,50.0
1182,Explicit,NLL,3,6.5462313,50.0
1183,Explicit,NLL,3,2.587338,50.0
1184,Explicit,NLL,3,3.0836828,50.0
1185,Explicit,NLL,3,2.9012127,50.0
1186,Explicit,NLL,3,3.8996496,50.0
1187,Explicit,NLL,3,0.97067267,50.0
1188,Explicit,NLL,3,2.703849,50.0
1189,Explicit,NLL,3,2.5501676,50.0
1190,Explicit,NLL,3,5.966799,50.0
1191,Explicit,NLL,3,4.0796113,50.0
1192,Explicit,NLL,3,3.961904,50.0
1193,Explicit,NLL,3,1.6539255,50.0
1194,Explicit,NLL,3,1.7364323,50.0
1195,Explicit,NLL,3,1.7525921,50.0
1196,Explicit,NLL,3,3.8619812,50.0
1197,Explicit,NLL,3,10.214492,50.0
1198,Explicit,NLL,3,1.9947478,50.0
1199,Explicit,NLL,3,3.3362567,50.0
1200,Explicit,BackwardKL,4,0.43041596,50.0
1201,Explicit,BackwardKL,4,0.113807894,50.0
1202,Explicit,BackwardKL,4,1.4256053,50.0
1203,Explicit,BackwardKL,4,0.027084772,50.0
1204,Explicit,BackwardKL,4,0.019225948,50.0
1205,Explicit,BackwardKL,4,0.034205284,50.0
1206,Explicit,BackwardKL,4,0.3994852,50.0
1207,Explicit,BackwardKL,4,0.38077468,50.0
1208,Explicit,BackwardKL,4,0.87382114,50.0
1209,Explicit,BackwardKL,4,0.018808307,50.0
1210,Explicit,BackwardKL,4,0.14945298,50.0
1211,Explicit,BackwardKL,4,0.04203885,50.0
1212,Explicit,BackwardKL,4,0.5671021,50.0
1213,Explicit,BackwardKL,4,0.31182656,50.0
1214,Explicit,BackwardKL,4,0.38038883,50.0
1215,Explicit,BackwardKL,4,1.9172229,50.0
1216,Explicit,BackwardKL,4,1.2744063,50.0
1217,Explicit,BackwardKL,4,0.12370748,50.0
1218,Explicit,BackwardKL,4,0.1971456,50.0
1219,Explicit,BackwardKL,4,0.2746005,50.0
1220,Explicit,BackwardKL,4,0.20054975,50.0
1221,Explicit,BackwardKL,4,0.2125745,50.0
1222,Explicit,BackwardKL,4,0.11572832,50.0
1223,Explicit,BackwardKL,4,0.24296251,50.0
1224,Explicit,BackwardKL,4,0.24511194,50.0
1225,Explicit,BackwardKL,4,0.17129935,50.0
1226,Explicit,BackwardKL,4,0.09431041,50.0
1227,Explicit,BackwardKL,4,0.49817577,50.0
1228,Explicit,BackwardKL,4,0.54484826,50.0
1229,Explicit,BackwardKL,4,0.7620778,50.0
1230,Explicit,BackwardKL,4,0.6582108,50.0
1231,Explicit,BackwardKL,4,0.29941812,50.0
1232,Explicit,BackwardKL,4,0.068896964,50.0
1233,Explicit,BackwardKL,4,0.6771546,50.0
1234,Explicit,BackwardKL,4,0.09772338,50.0
1235,Explicit,BackwardKL,4,1.1462388,50.0
1236,Explicit,BackwardKL,4,0.29976773,50.0
1237,Explicit,BackwardKL,4,0.053239916,50.0
1238,Explicit,BackwardKL,4,0.04881361,50.0
1239,Explicit,BackwardKL,4,0.035542022,50.0
1240,Explicit,BackwardKL,4,0.048884384,50.0
1241,Explicit,BackwardKL,4,0.43554378,50.0
1242,Explicit,BackwardKL,4,1.5461669,50.0
1243,Explicit,BackwardKL,4,0.2006055,50.0
1244,Explicit,BackwardKL,4,0.57419074,50.0
1245,Explicit,BackwardKL,4,0.039931312,50.0
1246,Explicit,BackwardKL,4,0.023565933,50.0
1247,Explicit,BackwardKL,4,0.24815108,50.0
1248,Explicit,BackwardKL,4,0.21013281,50.0
1249,Explicit,BackwardKL,4,0.24248515,50.0
1250,Explicit,BackwardKL,4,0.10503321,50.0
1251,Explicit,BackwardKL,4,1.3316978,50.0
1252,Explicit,BackwardKL,4,0.18435855,50.0
1253,Explicit,BackwardKL,4,0.07656814,50.0
1254,Explicit,BackwardKL,4,0.27275565,50.0
1255,Explicit,BackwardKL,4,0.7259697,50.0
1256,Explicit,BackwardKL,4,0.18260552,50.0
1257,Explicit,BackwardKL,4,1.1666673,50.0
1258,Explicit,BackwardKL,4,0.4340715,50.0
1259,Explicit,BackwardKL,4,0.5170875,50.0
1260,Explicit,BackwardKL,4,0.33901843,50.0
1261,Explicit,BackwardKL,4,0.52359927,50.0
1262,Explicit,BackwardKL,4,1.3588047,50.0
1263,Explicit,BackwardKL,4,0.8736294,50.0
1264,Explicit,BackwardKL,4,0.011120675,50.0
1265,Explicit,BackwardKL,4,0.29090858,50.0
1266,Explicit,BackwardKL,4,0.8688904,50.0
1267,Explicit,BackwardKL,4,0.28208315,50.0
1268,Explicit,BackwardKL,4,0.4260708,50.0
1269,Explicit,BackwardKL,4,2.2924626,50.0
1270,Explicit,BackwardKL,4,0.4061423,50.0
1271,Explicit,BackwardKL,4,0.16595706,50.0
1272,Explicit,BackwardKL,4,0.10034075,50.0
1273,Explicit,BackwardKL,4,0.13138528,50.0
1274,Explicit,BackwardKL,4,0.032320943,50.0
1275,Explicit,BackwardKL,4,0.058702596,50.0
1276,Explicit,BackwardKL,4,0.2391338,50.0
1277,Explicit,BackwardKL,4,0.12963024,50.0
1278,Explicit,BackwardKL,4,0.15708998,50.0
1279,Explicit,BackwardKL,4,0.085201964,50.0
1280,Explicit,BackwardKL,4,0.049092103,50.0
1281,Explicit,BackwardKL,4,0.10611868,50.0
1282,Explicit,BackwardKL,4,0.21197127,50.0
1283,Explicit,BackwardKL,4,0.23676564,50.0
1284,Explicit,BackwardKL,4,0.108014494,50.0
1285,Explicit,BackwardKL,4,0.36499307,50.0
1286,Explicit,BackwardKL,4,0.073958755,50.0
1287,Explicit,BackwardKL,4,0.02568817,50.0
1288,Explicit,BackwardKL,4,0.38440773,50.0
1289,Explicit,BackwardKL,4,0.0694531,50.0
1290,Explicit,BackwardKL,4,1.222326,50.0
1291,Explicit,BackwardKL,4,0.26199389,50.0
1292,Explicit,BackwardKL,4,0.46765655,50.0
1293,Explicit,BackwardKL,4,0.027228622,50.0
1294,Explicit,BackwardKL,4,0.19189095,50.0
1295,Explicit,BackwardKL,4,0.026799655,50.0
1296,Explicit,BackwardKL,4,0.10594271,50.0
1297,Explicit,BackwardKL,4,1.4485008,50.0
1298,Explicit,BackwardKL,4,0.27195376,50.0
1299,Explicit,BackwardKL,4,0.09591314,50.0
1300,Explicit,ForwardKL,4,0.2035132,50.0
1301,Explicit,ForwardKL,4,0.12066009,50.0
1302,Explicit,ForwardKL,4,0.3404576,50.0
1303,Explicit,ForwardKL,4,0.032107837,50.0
1304,Explicit,ForwardKL,4,0.022054113,50.0
1305,Explicit,ForwardKL,4,0.034583025,50.0
1306,Explicit,ForwardKL,4,0.20452407,50.0
1307,Explicit,ForwardKL,4,0.25325572,50.0
1308,Explicit,ForwardKL,4,0.7556786,50.0
1309,Explicit,ForwardKL,4,0.02101804,50.0
1310,Explicit,ForwardKL,4,0.07298165,50.0
1311,Explicit,ForwardKL,4,0.044546887,50.0
1312,Explicit,ForwardKL,4,0.24048954,50.0
1313,Explicit,ForwardKL,4,0.29708856,50.0
1314,Explicit,ForwardKL,4,0.30696142,50.0
1315,Explicit,ForwardKL,4,0.8643864,50.0
1316,Explicit,ForwardKL,4,0.3531568,50.0
1317,Explicit,ForwardKL,4,0.11046943,50.0
1318,Explicit,ForwardKL,4,0.08323338,50.0
1319,Explicit,ForwardKL,4,0.29928496,50.0
1320,Explicit,ForwardKL,4,0.08993494,50.0
1321,Explicit,ForwardKL,4,0.4002577,50.0
1322,Explicit,ForwardKL,4,0.14709087,50.0
1323,Explicit,ForwardKL,4,0.22874326,50.0
1324,Explicit,ForwardKL,4,0.19398248,50.0
1325,Explicit,ForwardKL,4,0.11950657,50.0
1326,Explicit,ForwardKL,4,0.12791252,50.0
1327,Explicit,ForwardKL,4,0.7373507,50.0
1328,Explicit,ForwardKL,4,0.11168505,50.0
1329,Explicit,ForwardKL,4,0.3693899,50.0
1330,Explicit,ForwardKL,4,0.39665627,50.0
1331,Explicit,ForwardKL,4,0.30771506,50.0
1332,Explicit,ForwardKL,4,0.060573988,50.0
1333,Explicit,ForwardKL,4,0.3431198,50.0
1334,Explicit,ForwardKL,4,0.08073129,50.0
1335,Explicit,ForwardKL,4,0.7029574,50.0
1336,Explicit,ForwardKL,4,0.22837462,50.0
1337,Explicit,ForwardKL,4,0.04234424,50.0
1338,Explicit,ForwardKL,4,0.035499163,50.0
1339,Explicit,ForwardKL,4,0.045891434,50.0
1340,Explicit,ForwardKL,4,0.055893637,50.0
1341,Explicit,ForwardKL,4,0.27176017,50.0
1342,Explicit,ForwardKL,4,1.0347914,50.0
1343,Explicit,ForwardKL,4,0.1554941,50.0
1344,Explicit,ForwardKL,4,0.38167226,50.0
1345,Explicit,ForwardKL,4,0.058235526,50.0
1346,Explicit,ForwardKL,4,0.02185601,50.0
1347,Explicit,ForwardKL,4,0.17870937,50.0
1348,Explicit,ForwardKL,4,0.2016444,50.0
1349,Explicit,ForwardKL,4,0.17251387,50.0
1350,Explicit,ForwardKL,4,0.098000415,50.0
1351,Explicit,ForwardKL,4,0.59597933,50.0
1352,Explicit,ForwardKL,4,0.21955581,50.0
1353,Explicit,ForwardKL,4,0.070934266,50.0
1354,Explicit,ForwardKL,4,0.14075628,50.0
1355,Explicit,ForwardKL,4,0.7722076,50.0
1356,Explicit,ForwardKL,4,0.10635771,50.0
1357,Explicit,ForwardKL,4,0.34129924,50.0
1358,Explicit,ForwardKL,4,0.18897775,50.0
1359,Explicit,ForwardKL,4,0.74331087,50.0
1360,Explicit,ForwardKL,4,0.2645812,50.0
1361,Explicit,ForwardKL,4,0.28465176,50.0
1362,Explicit,ForwardKL,4,0.5285859,50.0
1363,Explicit,ForwardKL,4,0.29580212,50.0
1364,Explicit,ForwardKL,4,0.011594592,50.0
1365,Explicit,ForwardKL,4,0.15991819,50.0
1366,Explicit,ForwardKL,4,0.51405275,50.0
1367,Explicit,ForwardKL,4,0.32729504,50.0
1368,Explicit,ForwardKL,4,0.21461067,50.0
1369,Explicit,ForwardKL,4,1.322349,50.0
1370,Explicit,ForwardKL,4,0.26026762,50.0
1371,Explicit,ForwardKL,4,0.16759363,50.0
1372,Explicit,ForwardKL,4,0.16113643,50.0
1373,Explicit,ForwardKL,4,0.11303475,50.0
1374,Explicit,ForwardKL,4,0.04534742,50.0
1375,Explicit,ForwardKL,4,0.05593671,50.0
1376,Explicit,ForwardKL,4,0.3036353,50.0
1377,Explicit,ForwardKL,4,0.13228674,50.0
1378,Explicit,ForwardKL,4,0.18059142,50.0
1379,Explicit,ForwardKL,4,0.17708078,50.0
1380,Explicit,ForwardKL,4,0.019748472,50.0
1381,Explicit,ForwardKL,4,0.12352185,50.0
1382,Explicit,ForwardKL,4,0.38221663,50.0
1383,Explicit,ForwardKL,4,0.47744235,50.0
1384,Explicit,ForwardKL,4,0.10832147,50.0
1385,Explicit,ForwardKL,4,0.43297487,50.0
1386,Explicit,ForwardKL,4,0.08984669,50.0
1387,Explicit,ForwardKL,4,0.034887955,50.0
1388,Explicit,ForwardKL,4,0.50595576,50.0
1389,Explicit,ForwardKL,4,0.18407513,50.0
1390,Explicit,ForwardKL,4,1.1362633,50.0
1391,Explicit,ForwardKL,4,0.05160958,50.0
1392,Explicit,ForwardKL,4,0.5363057,50.0
1393,Explicit,ForwardKL,4,0.034368344,50.0
1394,Explicit,ForwardKL,4,0.19383475,50.0
1395,Explicit,ForwardKL,4,0.045368623,50.0
1396,Explicit,ForwardKL,4,0.12350714,50.0
1397,Explicit,ForwardKL,4,0.5209047,50.0
1398,Explicit,ForwardKL,4,0.19774178,50.0
1399,Explicit,ForwardKL,4,0.11746224,50.0
1400,Explicit,NLL,4,0.49631333,50.0
1401,Explicit,NLL,4,3.3335993,50.0
1402,Explicit,NLL,4,1.5036672,50.0
1403,Explicit,NLL,4,6.0217867,50.0
1404,Explicit,NLL,4,0.8907634,50.0
1405,Explicit,NLL,4,1.893891,50.0
1406,Explicit,NLL,4,1.7475625,50.0
1407,Explicit,NLL,4,0.83814955,50.0
1408,Explicit,NLL,4,2.500255,50.0
1409,Explicit,NLL,4,1.4230255,50.0
1410,Explicit,NLL,4,3.219482,50.0
1411,Explicit,NLL,4,1.2088677,50.0
1412,Explicit,NLL,4,2.8908458,50.0
1413,Explicit,NLL,4,2.4335,50.0
1414,Explicit,NLL,4,1.9837161,50.0
1415,Explicit,NLL,4,3.7388525,50.0
1416,Explicit,NLL,4,1.6199529,50.0
1417,Explicit,NLL,4,2.355956,50.0
1418,Explicit,NLL,4,2.3456206,50.0
1419,Explicit,NLL,4,2.5479643,50.0
1420,Explicit,NLL,4,1.2776105,50.0
1421,Explicit,NLL,4,1.7265044,50.0
1422,Explicit,NLL,4,4.241421,50.0
1423,Explicit,NLL,4,4.553404,50.0
1424,Explicit,NLL,4,3.0711863,50.0
1425,Explicit,NLL,4,1.8133143,50.0
1426,Explicit,NLL,4,4.0741305,50.0
1427,Explicit,NLL,4,3.3828297,50.0
1428,Explicit,NLL,4,2.0962214,50.0
1429,Explicit,NLL,4,2.9595487,50.0
1430,Explicit,NLL,4,3.0185828,50.0
1431,Explicit,NLL,4,2.9873056,50.0
1432,Explicit,NLL,4,5.040303,50.0
1433,Explicit,NLL,4,2.5756602,50.0
1434,Explicit,NLL,4,3.651774,50.0
1435,Explicit,NLL,4,2.9311638,50.0
1436,Explicit,NLL,4,4.904537,50.0
1437,Explicit,NLL,4,2.1822984,50.0
1438,Explicit,NLL,4,1.9845512,50.0
1439,Explicit,NLL,4,1.3304147,50.0
1440,Explicit,NLL,4,2.9552984,50.0
1441,Explicit,NLL,4,4.864986,50.0
1442,Explicit,NLL,4,2.7021084,50.0
1443,Explicit,NLL,4,2.7080674,50.0
1444,Explicit,NLL,4,4.0754533,50.0
1445,Explicit,NLL,4,0.38075802,50.0
1446,Explicit,NLL,4,1.4483346,50.0
1447,Explicit,NLL,4,1.553317,50.0
1448,Explicit,NLL,4,5.5288534,50.0
1449,Explicit,NLL,4,2.249587,50.0
1450,Explicit,NLL,4,3.4802876,50.0
1451,Explicit,NLL,4,3.4288046,50.0
1452,Explicit,NLL,4,2.267219,50.0
1453,Explicit,NLL,4,2.9715312,50.0
1454,Explicit,NLL,4,2.146182,50.0
1455,Explicit,NLL,4,3.9598536,50.0
1456,Explicit,NLL,4,1.5022237,50.0
1457,Explicit,NLL,4,1.8356041,50.0
